cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group
Excitatory_neuron,ZNF711-204,ZNF711,0.1384180790960452,0.4803921568627451,3.3484696408415625e-12,2.47145631243384e-11,True,-0.3419740777666999,CT_enriched,0.006,True,10000.0,49,49,7.3077,22.499,-1.5001,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,ZNF736-202,ZNF736,0.1285714285714285,0.7222222222222222,1.3415999903464218e-39,7.736559944331035e-38,True,-0.5936507936507938,CT_enriched,0.0291375291375291,True,1716.0,18,104,2.9162,24.7799,-2.7187,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript76787.chr7.nnic,ZNF736,0.8,0.0138888888888888,1.3415999903464218e-39,7.736559944331035e-38,True,0.7861111111111112,AD_enriched,0.0017482517482517,True,1716.0,112,2,17.826,0.5102,3.6399,Minor,Alternate,new_target_candidate
Excitatory_neuron,ZNF790-201,ZNF790,0.6928104575163399,0.9375,0.0002002976234788,0.0005420492343896,True,-0.2446895424836601,CT_enriched,0.0299700299700299,True,5005.0,106,75,26.55,19.8584,0.4014,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,AARS1-225,AARS1,0.5894736842105263,0.1773162939297124,1.0009399695110124e-82,4.340999652386991e-80,True,0.4121573902808139,AD_enriched,0.0075924075924075,True,5005.0,280,111,98.8095,39.0489,1.3174,Minor,Alternate,new_target_candidate
Inhibitory_neuron,AARS1-201,AARS1,0.1978947368421052,0.7348242811501597,1.0009399695110124e-82,4.340999652386991e-80,True,-0.5369295443080545,CT_enriched,0.0179820179820179,True,5005.0,94,460,37.5016,218.7646,-2.513,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ABCB9-202,ABCB9,0.4166666666666667,0.0,4.569026655686395e-09,2.4440391162011285e-08,True,0.4166666666666667,AD_enriched,0.0285714285714285,True,210.0,15,0,1.5125,0.0,1.3291,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ACACA-237,ACACA,0.0909090909090909,0.8333333333333334,3.4294469366399765e-18,4.821751079495308e-17,True,-0.7424242424242424,CT_enriched,0.0202020202020202,True,1287.0,10,35,6.8094,22.6922,-1.6011,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ACSL3-201,ACSL3,0.0951276102088167,0.5054945054945055,7.906148023279687e-82,3.183918753946491e-79,True,-0.4103668952856887,CT_enriched,0.0291,True,10000.0,41,368,16.165,95.4428,-2.4902,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ADD1-206,ADD1,0.2395437262357414,0.0074074074074074,4.2377254343012006e-21,7.306512537795158e-20,True,0.232136318828334,AD_enriched,0.0216033966033966,True,8008.0,63,1,52.4829,1.0726,4.6895,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ADGRL3-215,ADGRL3,0.7509293680297398,0.2868217054263566,1.1492044714051806e-24,2.666343543120333e-23,True,0.4641076626033831,AD_enriched,0.046,True,10000.0,202,74,129.7709,30.7301,2.0431,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ALS2-265,ALS2,0.379182156133829,0.1104972375690607,1.4566163608791996e-22,2.8028679326405896e-21,True,0.2686849185647683,AD_enriched,0.029,True,10000.0,102,20,36.467,12.5565,1.4666,Minor,Alternate,new_target_candidate
Inhibitory_neuron,transcript172842.chr1.nnic,AMIGO1,0.5476190476190477,0.0,3.636130347728896e-20,5.925000838293499e-19,True,0.5476190476190477,AD_enriched,0.0142857142857142,True,70.0,46,0,8.4631,0.0,3.2423,Minor,Alternate,new_target_candidate
Inhibitory_neuron,AMIGO1-202,AMIGO1,0.4523809523809524,1.0,3.636130347728896e-20,5.925000838293499e-19,True,-0.5476190476190477,CT_enriched,0.0142857142857142,True,70.0,38,125,8.3226,56.2396,-2.6182,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ANKRD13A-210,ANKRD13A,0.8333333333333334,0.3734177215189873,1.896098880940968e-05,6.208017125868279e-05,True,0.4599156118143461,AD_enriched,0.0095238095238095,True,210.0,25,59,9.6238,21.6724,-1.0936,Minor,Alternate,new_target_candidate
Inhibitory_neuron,AP3D1-202,AP3D1,0.6730769230769231,0.2234042553191489,2.5276809549661757e-09,1.3930660043107818e-08,True,0.4496726677577742,AD_enriched,0.0204795204795204,True,8008.0,70,21,23.8968,14.9145,0.6456,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ARFGAP1-212,ARFGAP1,0.36,0.0434782608695652,3.005854885978632e-05,9.510106535997487e-05,True,0.3165217391304348,AD_enriched,0.0484848484848484,True,330.0,18,2,2.9197,0.4226,1.4622,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ARFRP1-214,ARFRP1,0.4741379310344827,0.7941176470588235,0.0005219720968463,0.0013487070036754,True,-0.3199797160243408,CT_enriched,0.0142857142857142,True,210.0,55,54,14.984,20.6526,-0.4379,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ARHGAP29-201,ARHGAP29,0.6173469387755102,0.8532608695652174,4.939116741700544e-06,1.763568093078383e-05,True,-0.2359139307897072,CT_enriched,0.0112,True,10000.0,121,157,41.0101,103.1103,-1.3093,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ARMC9-234,ARMC9,0.2151898734177215,0.0,1.859504165816497e-46,1.8018544654412322e-44,True,0.2151898734177215,AD_enriched,0.0239898989898989,True,792.0,17,0,1.7142,0.0,1.4405,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ARMC9-240,ARMC9,0.2025316455696202,0.0,1.859504165816497e-46,1.8018544654412322e-44,True,0.2025316455696202,AD_enriched,0.0441919191919191,True,792.0,16,0,5.8023,0.0,2.766,Minor,Alternate,new_target_candidate
Inhibitory_neuron,transcript230311.chr1.nnic,ARNT,0.25,0.0,0.0002893797181164,0.0007798866399333,True,0.25,AD_enriched,0.0367965367965368,True,462.0,9,0,4.0614,0.0,2.3395,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ARSG-201,ARSG,0.7525252525252525,0.1666666666666666,6.512845691828462e-10,3.828928468251188e-09,True,0.5858585858585859,AD_enriched,0.0285714285714285,True,70.0,149,5,17.8285,1.413,2.964,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ARSG-208,ARSG,0.2474747474747475,0.8333333333333334,6.512845691828462e-10,3.828928468251188e-09,True,-0.5858585858585859,CT_enriched,0.0285714285714285,True,70.0,49,25,9.7576,10.01,-0.0335,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ATOSA-203,ATOSA,0.3443708609271523,0.08125,2.3135542233925773e-08,1.1312939038584e-07,True,0.2631208609271523,AD_enriched,0.0137,True,10000.0,104,13,49.0768,11.9458,1.9517,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ATP13A3-210,ATP13A3,0.4852941176470588,0.1228070175438596,1.0337415944359276e-19,1.623463818782663e-18,True,0.3624871001031992,AD_enriched,0.029040404040404,True,792.0,99,7,40.9283,3.4791,3.2266,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ATP1A3-214,ATP1A3,0.6894904458598726,0.9726402188782488,1.1206731337669009e-45,1.0190895368028688e-43,True,-0.2831497730183762,CT_enriched,0.0023310023310023,True,1287.0,433,711,86.6302,212.1872,-1.2826,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ATP1A3-207,ATP1A3,0.3105095541401274,0.027359781121751,1.1206731337669009e-45,1.0190895368028688e-43,True,0.2831497730183763,AD_enriched,0.0023310023310023,True,1287.0,195,20,20.9849,4.8228,1.9167,Minor,Alternate,new_target_candidate
Inhibitory_neuron,ATP5MG-201,ATP5MG,0.2941176470588235,0.5473684210526316,0.0002273659579831,0.0006241204825791,True,-0.2532507739938081,CT_enriched,0.0264735264735264,True,2002.0,40,52,15.5826,14.2191,0.1238,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,ATP5MG-212,ATP5MG,0.6911764705882353,0.4210526315789473,0.0002273659579831,0.0006241204825791,True,0.270123839009288,AD_enriched,0.0279720279720279,True,2002.0,94,40,42.2684,15.62,1.3804,Minor,Alternate,new_target_candidate
Inhibitory_neuron,BACH1-201,BACH1,0.425531914893617,0.7098214285714286,8.324174203490715e-09,4.285999466600973e-08,True,-0.2842895136778116,CT_enriched,0.0459540459540459,True,2002.0,60,159,19.6727,47.2002,-1.2213,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,BBS7-201,BBS7,0.4208494208494208,0.7867647058823529,8.200272659480172e-12,6.059388893073291e-11,True,-0.3659152850329321,CT_enriched,0.0497,True,10000.0,109,107,49.6411,97.9358,-0.9662,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,BBS7-204,BBS7,0.5791505791505791,0.213235294117647,8.200272659480172e-12,6.059388893073291e-11,True,0.3659152850329321,AD_enriched,0.0497,True,10000.0,150,29,32.5408,8.7007,1.7898,Minor,Alternate,new_target_candidate
Inhibitory_neuron,transcript157937.chr11.nnic,BIRC2,0.2764227642276423,0.0157480314960629,1.8364562354934505e-23,3.849048422197797e-22,True,0.2606747327315794,AD_enriched,0.0,True,56.0,102,6,25.8028,1.2679,3.5629,Minor,Alternate,new_target_candidate
Inhibitory_neuron,BIRC2-201,BIRC2,0.7208672086720868,0.984251968503937,1.8364562354934505e-23,3.849048422197797e-22,True,-0.2633847598318503,CT_enriched,0.0178571428571428,True,56.0,266,375,55.5314,81.1537,-0.5393,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,BIVM-201,BIVM,0.7705882352941177,0.9718875502008032,1.1702222084353489e-12,9.659901626879203e-12,True,-0.2012993149066855,CT_enriched,0.0489510489510489,True,1287.0,131,242,55.2116,83.3045,-0.5847,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,BIVM-211,BIVM,0.2294117647058823,0.0120481927710843,1.1702222084353489e-12,9.659901626879203e-12,True,0.217363571934798,AD_enriched,0.0194250194250194,True,1287.0,39,3,7.0453,0.5798,2.3484,Minor,Alternate,new_target_candidate
Inhibitory_neuron,BTN2A1-202,BTN2A1,0.2333333333333333,0.0,2.7930312994344684e-19,4.2559758016787935e-18,True,0.2333333333333333,AD_enriched,0.0419580419580419,True,1716.0,35,0,9.1662,0.0,3.3457,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CABIN1-201,CABIN1,0.2488262910798122,0.6818181818181818,8.168111520213803e-16,9.247351958025183e-15,True,-0.4329918907383696,CT_enriched,0.0188561438561438,True,8008.0,53,90,33.2514,36.7005,-0.1384,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CACNA1D-214,CACNA1D,0.2810810810810811,0.0180505415162454,7.737123029702396e-38,4.1152735510813306e-36,True,0.2630305395648357,AD_enriched,0.0259,True,10000.0,104,5,91.6051,1.1468,5.4308,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CALCOCO1-218,CALCOCO1,0.2540415704387991,0.5025641025641026,4.894267983923209e-14,4.708853736068097e-13,True,-0.2485225321253034,CT_enriched,0.048,True,10000.0,110,98,41.6174,48.6498,-0.2203,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CAPZB-208,CAPZB,0.2311320754716981,0.0258064516129032,2.095846838520449e-26,5.5216749885879865e-25,True,0.2053256238587948,AD_enriched,0.0441558441558441,True,5005.0,49,8,8.3101,4.2716,0.8206,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CC2D1A-211,CC2D1A,0.4698795180722891,0.1428571428571428,8.220382708383446e-05,0.0002427790346247,True,0.3270223752151463,AD_enriched,0.0369630369630369,True,2002.0,39,9,23.1878,3.3386,2.479,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CC2D1A-201,CC2D1A,0.3132530120481928,0.6349206349206349,8.220382708383446e-05,0.0002427790346247,True,-0.3216676228724421,CT_enriched,0.0409590409590409,True,2002.0,26,40,14.4358,19.6823,-0.4221,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CCDC181-202,CCDC181,0.1639344262295081,0.4193548387096774,0.0193573934767138,0.0359831798291172,True,-0.2554204124801693,CT_enriched,0.0369630369630369,True,2002.0,10,13,3.9271,5.2007,-0.3317,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CCNL1-215,CCNL1,0.6995305164319249,0.3734939759036144,6.652687330633086e-10,3.903002202925009e-09,True,0.3260365405283105,AD_enriched,0.0276,True,10000.0,149,31,105.0084,25.7549,1.9863,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CCNL1-202,CCNL1,0.1596244131455399,0.4819277108433735,6.652687330633086e-10,3.903002202925009e-09,True,-0.3223032976978336,CT_enriched,0.0309,True,10000.0,34,40,15.2656,18.5526,-0.2655,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CDC42-201,CDC42,0.6272040302267002,0.1599326599326599,1.2134354869245696e-54,1.954671221508778e-52,True,0.4672713702940403,AD_enriched,0.0081,True,10000.0,249,95,109.9793,28.8539,1.8943,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CDKL5-203,CDKL5,0.2876712328767123,0.0273972602739726,1.9076531582861675e-05,6.238601221819844e-05,True,0.2602739726027397,AD_enriched,0.0334110334110334,True,1287.0,21,2,5.1778,0.4587,2.0824,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CEP112-223,CEP112,0.2307692307692307,0.0,0.00328503302415,0.0072122337189088,True,0.2307692307692307,AD_enriched,0.0263736263736263,True,5005.0,9,0,6.743,0.0,2.9529,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CHD1-211,CHD1,0.2441860465116279,0.55,0.0001265930761679,0.0003621165720114,True,-0.3058139534883721,CT_enriched,0.0273060273060273,True,3003.0,21,33,12.3633,77.5755,-2.5558,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CHD1L-223,CHD1L,0.3636363636363636,0.0,4.91959983069162e-13,4.2606303910045066e-12,True,0.3636363636363636,AD_enriched,0.0454545454545454,True,330.0,20,0,5.5073,0.0,2.7021,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CHD1L-202,CHD1L,0.1272727272727272,0.8823529411764706,4.91959983069162e-13,4.2606303910045066e-12,True,-0.7550802139037434,CT_enriched,0.0272727272727272,True,330.0,7,45,2.698,12.0447,-1.8187,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CHRNA7-201,CHRNA7,0.550561797752809,0.8121827411167513,2.4234408709516334e-07,1.05102766387887e-06,True,-0.2616209433639422,CT_enriched,0.0452,True,10000.0,98,160,31.4096,66.022,-1.0482,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CKAP2-201,CKAP2,0.1103448275862069,0.5467625899280576,4.582943487452065e-16,5.29480233242925e-15,True,-0.4364177623418507,CT_enriched,0.0277222777222777,True,8008.0,16,76,9.6364,26.9877,-1.3958,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CLDN12-203,CLDN12,0.3833333333333333,0.0486486486486486,5.783934071391573e-20,9.264153492757296e-19,True,0.3346846846846847,AD_enriched,0.0047619047619047,True,210.0,46,18,9.1708,4.1877,0.9713,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CLK4-209,CLK4,0.3018867924528302,0.0459770114942528,5.002625273329707e-13,4.325889768563327e-12,True,0.2559097809585773,AD_enriched,0.0351648351648351,True,5005.0,64,12,27.674,8.7299,1.5592,Minor,Alternate,new_target_candidate
Inhibitory_neuron,transcript98598.chr4.nic,CLOCK,0.7768924302788844,0.256,2.101716404041397e-21,3.66856875727102e-20,True,0.5208924302788844,AD_enriched,0.0481740481740481,True,6435.0,195,32,47.0263,19.2575,1.2454,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CNKSR2-207,CNKSR2,0.4304347826086956,0.1777003484320557,5.847870595053001e-23,1.1691593764152065e-21,True,0.2527344341766399,AD_enriched,0.0476,True,10000.0,99,51,49.7729,37.2441,0.4088,Minor,Alternate,new_target_candidate
Inhibitory_neuron,transcript48713.chr3.nnic,CNOT10,0.2333333333333333,0.0,1.4453053808778086e-06,5.600434183772567e-06,True,0.2333333333333333,AD_enriched,0.0119047619047619,True,252.0,7,0,6.9217,0.0,2.9858,Minor,Alternate,new_target_candidate
Inhibitory_neuron,CNOT8-204,CNOT8,0.46,0.0526315789473684,0.0001132370130232,0.0003268972244879,True,0.4073684210526316,AD_enriched,0.0,True,20.0,23,2,4.5981,0.4226,1.9764,Minor,Alternate,new_target_candidate
Inhibitory_neuron,COPB2-217,COPB2,0.2835249042145594,0.0700934579439252,5.760363864734806e-17,7.414824536386949e-16,True,0.2134314462706342,AD_enriched,0.0279720279720279,True,1287.0,74,30,24.2457,5.7982,1.8928,Minor,Alternate,new_target_candidate
Inhibitory_neuron,COPG2-201,COPG2,0.5135135135135135,0.1173184357541899,3.307223697195098e-17,4.377025165442712e-16,True,0.3961950777593236,AD_enriched,0.0454545454545454,True,220.0,133,21,42.0734,4.6363,2.934,Minor,Alternate,new_target_candidate
Inhibitory_neuron,COPG2-202,COPG2,0.4864864864864865,0.88268156424581,3.307223697195098e-17,4.377025165442712e-16,True,-0.3961950777593235,CT_enriched,0.0454545454545454,True,220.0,126,158,33.1682,38.9924,-0.2271,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,CYTH2-203,CYTH2,0.495049504950495,0.1531531531531531,1.8787454548628253e-08,9.28340655084716e-08,True,0.3418963517973419,AD_enriched,0.005050505050505,True,792.0,50,17,17.1486,4.5091,1.72,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DCAF11-204,DCAF11,0.4545454545454545,0.8534798534798534,2.827871999134996e-22,5.2793186526897705e-21,True,-0.3989343989343989,CT_enriched,0.0147630147630147,True,1287.0,105,233,33.3574,84.7543,-1.3196,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,DCAF11-217,DCAF11,0.4675324675324675,0.0879120879120879,2.827871999134996e-22,5.2793186526897705e-21,True,0.3796203796203796,AD_enriched,0.0256410256410256,True,1287.0,108,24,12.0354,5.8432,0.9297,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DCLK1-202,DCLK1,0.0864864864864864,0.419753086419753,2.219172927789448e-17,2.993228939444236e-16,True,-0.3332665999332666,CT_enriched,0.0221445221445221,True,1716.0,16,34,3.3843,17.5926,-2.0843,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,DCLK1-201,DCLK1,0.5135135135135135,0.0,2.219172927789448e-17,2.993228939444236e-16,True,0.5135135135135135,AD_enriched,0.0104895104895104,True,1716.0,95,0,19.4306,0.0,4.3527,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DDRGK1-202,DDRGK1,0.648936170212766,0.3666666666666666,0.0011066828294357,0.0026721532301321,True,0.2822695035460993,AD_enriched,0.0181818181818181,True,330.0,61,22,47.3971,8.7296,2.3145,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DDRGK1-201,DDRGK1,0.351063829787234,0.6,0.0011066828294357,0.0026721532301321,True,-0.2489361702127659,CT_enriched,0.0363636363636363,True,330.0,33,36,10.2629,19.4945,-0.8637,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,DDX18-201,DDX18,0.7110266159695817,0.9578059071729956,1.6371836772559396e-20,2.730899873481949e-19,True,-0.2467792912034139,CT_enriched,0.0329,True,10000.0,187,454,126.3407,149.6659,-0.2427,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,DDX18-205,DDX18,0.2851711026615969,0.0421940928270042,1.6371836772559396e-20,2.730899873481949e-19,True,0.2429770098345927,AD_enriched,0.033,True,10000.0,75,20,28.7234,5.8711,2.113,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DDX19A-209,DDX19A,0.2423398328690807,0.0377358490566037,9.277088689119512e-10,5.342617571936242e-09,True,0.204603983812477,AD_enriched,0.002,True,10000.0,87,8,39.5386,3.0941,3.3077,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DDX19A-201,DDX19A,0.724233983286908,0.9386792452830188,9.277088689119512e-10,5.342617571936242e-09,True,-0.2144452619961108,CT_enriched,0.0015,True,10000.0,260,199,96.1472,96.2693,-0.0018,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,DDX21-201,DDX21,0.4444444444444444,0.8907849829351536,3.0539192846806616e-14,3.026010004750364e-13,True,-0.4463405384907092,CT_enriched,0.0238095238095238,True,126.0,20,261,9.7445,66.0776,-2.6422,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,transcript136383.chr8.nic,DECR1,0.5377358490566038,0.0136986301369863,6.083937702209141e-32,2.271605348679148e-30,True,0.5240372189196174,AD_enriched,0.0481740481740481,True,1287.0,57,3,8.1808,1.2886,2.0042,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DGKD-213,DGKD,0.2777777777777778,0.0173611111111111,2.610080520676003e-16,3.130985952249214e-15,True,0.2604166666666667,AD_enriched,0.0259740259740259,True,924.0,45,5,11.2305,1.3006,2.4104,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DGKD-201,DGKD,0.7037037037037037,0.96875,2.610080520676003e-16,3.130985952249214e-15,True,-0.2650462962962963,CT_enriched,0.0183982683982684,True,924.0,114,279,22.9423,95.3666,-2.009,Dominant,Canonical,trial_failure_candidate
Inhibitory_neuron,DHX30-202,DHX30,0.3888888888888889,0.0096153846153846,1.8481105797870478e-20,3.055615087636181e-19,True,0.3792735042735043,AD_enriched,0.0157342657342657,True,1716.0,56,2,21.1299,1.6765,3.0476,Minor,Alternate,new_target_candidate
Inhibitory_neuron,DMTF1-201,DMTF1,0.0329218106995884,0.2771084337349397,2.302941854904001e-16,2.7922550920319915e-15,True,-0.2441866230353513,CT_enriched,0.038,True,10000.0,8,23,3.1631,7.7692,-1.0748,Dominant,Canonical,trial_failure_candidate
